Date,Bar Name,Alcohol Type,Brand Name,Consumed (ml),Purchase (ml),Opening Balance (ml),Closing Balance (ml),Next_Day_Consumption,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,IsHolidaySeason,Consumption_Lag_1,Purchase_Lag_1,Consumption_Lag_2,Purchase_Lag_2,Consumption_Lag_3,Purchase_Lag_3,Consumption_Lag_7,Purchase_Lag_7,Consumption_Lag_14,Purchase_Lag_14,Consumption_Mean_3,Consumption_Std_3,Consumption_Max_3,Consumption_Mean_7,Consumption_Std_7,Consumption_Max_7,Consumption_Mean_14,Consumption_Std_14,Consumption_Max_14,Inventory_Ratio,Stockout_Risk,Inventory_Turnover,Inventory_Usage_Rate,Alcohol_Beer,Alcohol_Rum,Alcohol_Vodka,Alcohol_Whiskey,Alcohol_Wine,Bar_Anderson's Bar,Bar_Brown's Bar,Bar_Johnson's Bar,Bar_Smith's Bar,Bar_Taylor's Bar,Bar_Thomas's Bar,Brand_Popularity,Bar_Brand_Popularity,Consumption_Trend_7d
2023-01-19,Thomas's Bar,Wine,Barefoot,508.75,0.0,1030.76,522.01,494.08,3,19,1,3,0,1,130.24,1161.0,0.0,0.0,226.31,0.0,0.0,0.0,0.0,0.0,212.99666666666667,264.2785273784712,508.75,260.1583333333333,214.23216261025482,530.31,260.1583333333333,214.23216261025482,530.31,1.0240510053948013,2.0405249197263715,0.4930894781732186,0.4930894781732186,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-12.554571428571421
2023-01-20,Thomas's Bar,Wine,Barefoot,494.08,0.0,522.01,27.93,178.75,4,20,1,3,0,1,508.75,0.0,130.24,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,377.69,214.42348075712235,508.75,293.57571428571424,214.62346647537115,530.31,293.57571428571424,214.62346647537115,530.31,0.05641512482831058,0.09513729726573336,0.944685570065582,0.944685570065582,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,17.216428571428573
2023-01-28,Thomas's Bar,Wine,Barefoot,178.75,1721.8,27.93,1570.98,449.55,5,28,1,4,1,1,494.08,0.0,508.75,0.0,130.24,1161.0,530.31,0.0,0.0,0.0,393.85999999999996,186.43507261242456,508.75,243.35285714285715,189.6773001454739,508.75,279.22249999999997,202.807516326618,530.31,8.73980528511822,6.455564230658597,6.178707224334601,6.178707224334601,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,38.732857142857135
2023-02-05,Thomas's Bar,Wine,Barefoot,449.55,1035.5,1570.98,2156.93,355.41,6,5,2,5,1,0,178.75,1721.8,494.08,0.0,508.75,0.0,165.34,0.0,0.0,0.0,374.1266666666667,170.65978329217856,494.08,283.95428571428573,200.31508221275993,508.75,298.1477777777778,198.02278364987308,530.31,4.787326600821218,7.59604664734766,0.2859769208259647,0.2859769208259647,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,49.680714285714274
2023-02-07,Thomas's Bar,Wine,Barefoot,355.41,0.0,2156.93,1801.51999999999,229.08,1,7,2,6,0,0,449.55,1035.5,178.75,1721.8,494.08,0.0,226.31,0.0,0.0,0.0,327.90333333333336,137.47953496187478,449.55,302.3971428571428,200.06618719099652,508.75,303.87399999999997,187.57376286558724,530.31,5.054628096854717,5.9574636948572515,0.16469950369103728,0.16469950369103728,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,49.101785714285725
2023-02-09,Thomas's Bar,Wine,Barefoot,229.08,0.0,1801.51999999999,1572.43999999999,156.0,3,9,2,6,0,0,355.41,0.0,449.55,1035.5,178.75,1721.8,0.0,0.0,0.0,0.0,344.68000000000006,110.62596847033709,449.55,335.1228571428572,156.30815735956608,508.75,297.07454545454544,179.37135576025713,530.31,6.834318497913726,4.692129965130029,0.1270887424272692,0.1270887424272692,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-1.9532142857142671
2023-02-14,Thomas's Bar,Wine,Barefoot,156.0,0.0,1572.43999999999,1416.43999999999,259.92,1,14,2,7,0,0,229.08,0.0,355.41,0.0,449.55,1035.5,130.24,1161.0,0.0,0.0,246.83,100.88302087070943,355.41,338.8028571428572,150.88994683922078,508.75,285.3183333333333,175.80577034864012,530.31,9.021910828025414,4.180720351489669,0.09914582062233132,0.09914582062233132,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-50.41392857142859
2023-02-21,Thomas's Bar,Wine,Barefoot,259.92,0.0,1416.43999999999,1156.51999999999,122.1,1,21,2,8,0,0,156.0,0.0,229.08,0.0,355.41,0.0,508.75,0.0,0.0,0.0,215.0,53.371587947146416,259.92,303.2557142857143,132.3517627205551,494.08,283.3646153846154,168.46854600663517,530.31,4.432469722520274,3.8136791675106485,0.1833728411784639,0.1833728411784639,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-34.587500000000006
2023-02-26,Thomas's Bar,Wine,Barefoot,122.1,0.0,1156.51999999999,1034.41999999999,381.21,6,26,2,8,1,0,259.92,0.0,156.0,0.0,229.08,0.0,494.08,0.0,0.0,0.0,179.34,71.81333302388892,259.92,250.1157142857143,116.71789506571582,449.55,271.8457142857143,167.49936783872835,530.31,8.403086921202194,4.135765731290049,0.10548413850300734,0.10548413850300734,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-26.736428571428572
2023-03-11,Thomas's Bar,Wine,Barefoot,381.21,0.0,1034.41999999999,653.209999999999,397.76,5,11,3,10,1,0,122.1,0.0,259.92,0.0,156.0,0.0,178.75,1721.8,530.31,0.0,254.41,129.6428482408497,381.21,279.0385714285714,121.08903548334065,449.55,261.19571428571425,153.9973381245616,508.75,1.709034300515421,2.3409308492937453,0.36816943848873274,0.36816943848873274,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-22.885714285714304
2023-03-14,Thomas's Bar,Wine,Barefoot,397.76,0.0,653.209999999999,255.449999999999,220.45,1,14,3,11,0,0,381.21,0.0,122.1,0.0,259.92,0.0,449.55,1035.5,165.34,0.0,300.3566666666667,154.59642632782084,397.76,271.64,110.00968548268837,397.76,277.79714285714283,155.39040760556676,508.75,0.6406108937706866,0.9403990575762001,0.6080004891395738,0.6080004891395738,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,14.19321428571427
2023-03-24,Thomas's Bar,Wine,Barefoot,220.45,0.0,255.449999999999,34.9999999999998,190.92,4,24,3,12,0,0,397.76,0.0,381.21,0.0,122.1,0.0,355.41,0.0,226.31,0.0,333.14000000000004,97.94259900574423,397.76,252.35999999999999,104.57354652747199,397.76,277.37857142857143,155.5475787145401,508.75,0.15804922104312397,0.1386907592328412,0.859621758627416,0.859621758627416,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,20.675714285714278
2023-03-27,Thomas's Bar,Wine,Barefoot,190.92,1134.1,34.9999999999998,978.179999999999,384.85,0,27,3,13,0,0,220.45,0.0,397.76,0.0,381.21,0.0,229.08,0.0,0.0,0.0,269.71000000000004,111.87317417504514,397.76,246.9085714285714,106.95688265660637,397.76,291.0157142857143,136.57014245796555,508.75,5.096811171321379,3.96170936610428,5.303333333333362,5.303333333333362,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,10.767142857142863
2023-03-28,Thomas's Bar,Wine,Barefoot,384.85,0.0,978.179999999999,593.329999999999,403.92,1,28,3,13,0,0,190.92,1134.1,220.45,0.0,397.76,0.0,156.0,0.0,130.24,1161.0,265.4066666666667,104.48941397736579,384.85,279.6014285714286,109.48390862414013,397.76,309.20214285714286,130.32322121311546,508.75,1.5377219126603576,2.1220563966053683,0.3930329459343536,0.3930329459343536,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,12.559642857142851
2023-03-30,Thomas's Bar,Wine,Barefoot,403.92,1777.47,593.329999999999,1966.87999999999,0.0,3,30,3,13,0,0,384.85,0.0,190.92,1134.1,220.45,0.0,259.92,0.0,508.75,0.0,326.56333333333345,117.85691169097107,403.92,300.17285714285714,118.3397794086004,403.92,301.7142857142857,120.62689422756853,494.08,4.85745332411338,6.552491183651292,0.6796224319822333,0.6796224319822333,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,23.067857142857136
2023-03-31,Thomas's Bar,Wine,Barefoot,0.0,1804.57,1966.87999999999,3771.45,400.36,4,31,3,13,0,0,403.92,1777.47,384.85,0.0,190.92,1134.1,122.1,0.0,494.08,0.0,262.9233333333334,227.89784034372357,403.92,282.73,152.9105671081412,403.92,266.42285714285714,131.778127076629,449.55,3771.45,13.33940508612457,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-34.53250000000002
2023-04-01,Thomas's Bar,Wine,Barefoot,400.36,0.0,3771.45,3371.08999999999,447.22,5,1,4,13,1,0,0.0,1804.57,403.92,1777.47,384.85,0.0,381.21,0.0,178.75,1721.8,268.0933333333334,232.1824604343173,403.92,285.4657142857143,155.12143993842838,403.92,282.25214285714287,133.73218714905673,449.55,8.399167829380083,11.80908890734936,0.1061273177908256,0.1061273177908256,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-7.860714285714277
2023-04-05,Thomas's Bar,Wine,Barefoot,447.22,1865.54,3371.08999999999,4789.40999999999,461.52,2,5,4,14,0,0,400.36,0.0,0.0,1804.57,403.92,1777.47,397.76,0.0,449.55,1035.5,282.5266666666667,245.79453397773784,447.22,292.5314285714286,162.0601425838128,447.22,282.0857142857143,133.50923492773452,447.22,10.685400026772545,16.37229211024941,0.13262398097322473,0.13262398097322473,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,25.51214285714287
2023-04-08,Thomas's Bar,Wine,Barefoot,461.52,0.0,4789.40999999999,4327.88999999999,0.0,5,8,4,14,1,0,447.22,1865.54,400.36,0.0,0.0,1804.57,220.45,0.0,355.41,0.0,436.36666666666673,31.991913561607852,461.52,326.96999999999997,169.6271584976887,461.52,289.665,140.8046326679958,461.52,9.357195364524756,13.236351958895282,0.09634248425500133,0.09634248425500133,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,33.32071428571429
2023-04-14,Thomas's Bar,Wine,Barefoot,0.0,0.0,4327.88999999999,4327.88999999999,143.95,4,14,4,15,0,0,461.52,0.0,447.22,1865.54,400.36,0.0,190.92,1134.1,229.08,0.0,302.91333333333336,262.4280627778465,461.52,299.69571428571425,206.49165002142686,461.52,273.3021428571429,160.3419773809702,461.52,4327.88999999999,14.440947246492842,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-21.14749999999998
2023-04-15,Thomas's Bar,Wine,Barefoot,143.95,0.0,4327.88999999999,4183.94,421.95,5,15,4,15,1,0,0.0,0.0,461.52,0.0,447.22,1865.54,384.85,0.0,156.0,0.0,201.82333333333335,236.14014828769223,461.52,265.2814285714286,209.97931758696078,461.52,272.44142857142856,161.0508660143001,461.52,28.864711969644706,15.771703366236393,0.03325332822039837,0.03325332822039837,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-25.669642857142886
2023-04-22,Thomas's Bar,Wine,Barefoot,421.95,0.0,4183.94,3761.99,148.19,5,22,4,16,1,0,143.95,0.0,0.0,0.0,461.52,0.0,403.92,1777.47,259.92,0.0,188.63333333333335,214.49452401712563,421.95,267.85714285714283,212.06360309384277,461.52,284.015,165.83279803418307,461.52,8.894644757063482,14.044762666666667,0.10082581829130167,0.10082581829130167,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,10.921785714285727
2023-04-26,Thomas's Bar,Wine,Barefoot,148.19,0.0,3761.99,3613.79999999999,156.32,2,26,4,17,0,0,421.95,0.0,143.95,0.0,0.0,0.0,0.0,1804.57,122.1,0.0,238.03000000000006,159.29350018126905,421.95,289.02714285714285,186.75359181858556,461.52,285.87857142857143,164.0098642838826,461.52,24.222803136939408,12.503323958698854,0.03938091783395651,0.03938091783395651,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-40.16500000000003
2023-04-27,Thomas's Bar,Wine,Barefoot,156.32,1799.23,3613.79999999999,5256.71,308.73,3,27,4,17,0,0,148.19,0.0,421.95,0.0,143.95,0.0,400.36,0.0,381.21,0.0,242.15333333333334,155.761533227345,421.95,254.16428571428574,185.27892188599904,461.52,269.815,164.96500051875807,461.52,33.41412407831172,20.682331450411713,0.04324443952639162,0.04324443952639162,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-38.47892857142855
2023-04-28,Thomas's Bar,Wine,Barefoot,308.73,0.0,5256.71,4947.98,533.55,4,28,4,17,0,0,156.32,1799.23,148.19,0.0,421.95,0.0,447.22,1865.54,397.76,0.0,204.41333333333338,90.43229198319197,308.73,234.38000000000002,167.79782279080197,461.52,263.4557142857143,161.32937048231418,461.52,15.975139637749004,21.110930966806038,0.05871948053430106,0.05871948053430106,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-5.0532142857143
2023-05-01,Thomas's Bar,Wine,Barefoot,533.55,0.0,4947.98,4414.42999999999,340.08,0,1,5,18,0,0,308.73,0.0,156.32,1799.23,148.19,0.0,461.52,0.0,220.45,0.0,332.86666666666673,189.76973476646202,533.55,244.67000000000002,185.34003731879784,533.55,285.82000000000005,175.94849093282517,533.55,8.258217192030662,18.042383618751746,0.10781009420122935,0.10781009420122935,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,59.44928571428571
2023-05-14,Thomas's Bar,Wine,Barefoot,340.08,0.0,4414.42999999999,4074.34999999999,425.35,6,14,5,19,1,0,533.55,0.0,308.73,0.0,156.32,1799.23,0.0,0.0,190.92,1134.1,394.12000000000006,121.76308677099163,533.55,293.2528571428571,152.10915912750357,533.55,296.4742857142857,174.26797961381578,533.55,11.94543802040574,13.893641274960142,0.07702081111012987,0.07702081111012987,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,34.71892857142856
2023-05-20,Thomas's Bar,Wine,Barefoot,425.35,0.0,4074.34999999999,3648.99999999999,581.66,5,20,5,20,1,0,340.08,0.0,533.55,0.0,308.73,0.0,143.95,0.0,384.85,0.0,432.9933333333334,96.96120684755007,533.55,333.45285714285717,142.98555273340097,533.55,299.3671428571428,176.17360220613563,533.55,8.55869590711854,10.94307612556066,0.1043714036831195,0.1043714036831195,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,27.54321428571427
2023-05-23,Thomas's Bar,Wine,Barefoot,581.66,0.0,3648.99999999999,3067.33999999999,161.52,1,23,5,21,0,0,425.35,0.0,340.08,0.0,533.55,0.0,421.95,0.0,403.92,1777.47,449.03000000000003,122.51849207364603,581.66,356.2685714285714,169.70580106256148,581.66,312.0628571428571,190.1384549147348,581.66,5.264373734253236,8.609628370250345,0.15935890410958947,0.15935890410958947,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,66.77928571428569
2023-05-24,Thomas's Bar,Wine,Barefoot,161.52,0.0,3067.33999999999,2905.81999999999,436.77,2,24,5,21,0,0,581.66,0.0,425.35,0.0,340.08,0.0,148.19,0.0,0.0,1804.57,389.51000000000005,212.35061596331673,581.66,358.17285714285714,167.03556684274213,581.66,323.6,173.9585853012147,581.66,17.879768643859155,8.112898401011455,0.052640841627720696,0.052640841627720696,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,16.187857142857155
2023-05-25,Thomas's Bar,Wine,Barefoot,436.77,0.0,2905.81999999999,2469.04999999999,247.64,3,25,5,21,0,0,161.52,0.0,581.66,0.0,425.35,0.0,156.32,1799.23,400.36,0.0,393.31666666666666,213.41403195041644,581.66,398.2371428571428,142.36232503888155,581.66,326.20071428571424,175.46012509812746,581.66,5.6400621330835605,6.1999490612197805,0.1502569818564622,0.1502569818564622,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-4.227142857142873
2023-06-09,Thomas's Bar,Wine,Barefoot,247.64,0.0,2469.04999999999,2221.41,532.71,4,9,6,23,0,0,436.77,0.0,161.52,0.0,581.66,0.0,308.73,0.0,447.22,1865.54,281.97666666666674,140.80090778589923,436.77,389.51000000000005,150.40889778644515,581.66,311.94500000000005,172.96115267485752,581.66,8.934242277992277,5.703088495802417,0.10025707981619844,0.10025707981619844,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-33.14928571428569
2023-06-13,Thomas's Bar,Wine,Barefoot,532.71,0.0,2221.41,1688.69999999999,499.6,1,13,6,24,0,0,247.64,0.0,436.77,0.0,161.52,0.0,533.55,0.0,461.52,0.0,405.70666666666676,145.05145374429517,532.71,389.39,150.27510150831145,581.66,317.03000000000003,178.64980522713228,581.66,3.1640778700042906,4.336783173681887,0.23969924541376256,0.23969924541376256,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,2.770714285714324
2023-06-15,Thomas's Bar,Wine,Barefoot,499.6,0.0,1688.69999999999,1189.1,287.46,3,15,6,24,0,0,532.71,0.0,247.64,0.0,436.77,0.0,340.08,0.0,0.0,0.0,426.6500000000001,155.9086370282291,532.71,412.17857142857144,153.60944626211094,581.66,352.7157142857142,159.30135663695273,581.66,2.3753495805033955,2.884914652109869,0.29567378824643603,0.29567378824643603,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,7.534642857142849
2023-06-25,Thomas's Bar,Wine,Barefoot,287.46,0.0,1189.1,901.639999999999,223.71,6,25,6,25,1,0,499.6,0.0,532.71,0.0,247.64,0.0,425.35,0.0,143.95,0.0,439.92333333333346,133.07091730852926,532.71,392.48,160.3330759180192,581.66,362.96642857142854,149.1267126979934,581.66,3.1257020037440166,2.2972890338361163,0.2415427275018906,0.2415427275018906,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-3.9464285714285525
2023-07-18,Thomas's Bar,Wine,Barefoot,223.71,0.0,901.639999999999,677.929999999999,519.63,1,18,7,29,0,0,287.46,0.0,499.6,0.0,532.71,0.0,581.66,0.0,421.95,0.0,336.9233333333334,144.4430304076086,499.6,341.3442857142857,146.41856836448292,532.71,348.80642857142857,152.46949417996535,581.66,3.0169106848827334,1.9860593200831975,0.2478396703004523,0.2478396703004523,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,4.996785714285744
2023-07-20,Thomas's Bar,Wine,Barefoot,519.63,0.0,677.929999999999,158.299999999999,158.3,3,20,7,29,0,0,223.71,0.0,287.46,0.0,499.6,0.0,161.52,0.0,148.19,0.0,343.6000000000001,155.74317416824408,519.63,392.50285714285707,135.2522391329481,532.71,375.3378571428571,147.0973549507824,581.66,0.3040547029560321,0.4033091660843208,0.7653660907604624,0.7653660907604624,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-1.5903571428571404
2023-08-02,Thomas's Bar,Wine,Barefoot,158.3,0.0,158.299999999999,0.0,0.0,2,2,8,31,0,0,519.63,0.0,223.71,0.0,287.46,0.0,436.77,0.0,156.32,1799.23,300.5466666666667,192.52986062773044,519.63,352.7214285714286,158.94048838360553,532.71,375.4792857142857,146.8713574979706,581.66,0.0,0.0,0.9937225360954238,0.9937225360954238,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-20.359642857142845
2023-08-03,Thomas's Bar,Wine,Barefoot,0.0,0.0,0.0,0.0,0.0,3,3,8,31,0,0,158.3,0.0,519.63,0.0,223.71,0.0,247.64,0.0,308.73,0.0,225.97666666666677,266.3436363672563,519.63,317.3442857142857,206.63251477418737,532.71,353.4271428571429,177.62246312500395,581.66,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-73.16285714285715
2023-08-09,Thomas's Bar,Wine,Barefoot,0.0,0.0,0.0,0.0,0.0,2,9,8,32,0,0,0.0,0.0,158.3,0.0,519.63,0.0,532.71,0.0,533.55,0.0,52.766666666666744,91.39454761271664,158.3,241.2428571428571,212.119066305875,519.63,315.3164285714286,192.60943788710566,581.66,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-76.3975
2023-08-10,Thomas's Bar,Wine,Barefoot,0.0,0.0,0.0,0.0,0.0,3,10,8,32,0,0,0.0,0.0,0.0,0.0,158.3,0.0,499.6,0.0,340.08,0.0,0.0,0.0,0.0,169.87142857142857,193.97574027255502,519.63,291.025,209.91377881076647,581.66,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-65.33678571428572
2023-08-12,Thomas's Bar,Wine,Barefoot,0.0,0.0,0.0,0.0,0.0,5,12,8,32,1,0,0.0,0.0,0.0,0.0,0.0,0.0,287.46,0.0,425.35,0.0,0.0,0.0,0.0,128.80571428571426,195.35608802535808,519.63,260.64285714285717,219.53773628410053,581.66,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-66.73892857142859
2023-08-13,Thomas's Bar,Wine,Barefoot,0.0,0.0,0.0,0.0,0.0,6,13,8,32,1,0,0.0,0.0,0.0,0.0,0.0,0.0,223.71,0.0,581.66,0.0,0.0,0.0,0.0,96.84714285714287,195.54140369022332,519.63,219.0957142857143,208.89360769077155,532.71,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,312.51217703349283,275.2393333333333,-66.98178571428573
